timestamp,status,predicted,predicted_proba,failure_label,target,vibration_mm_s,bearing_temp_c,discharge_temperature_c,lube_oil_pressure_bar,motor_current_amp,efficiency_pct,suction_pressure_bar,seal_gas_pressure_bar
2020-08-22 12:00:00,Critical,1,1.0,2,1,5.74,61.2,129.07,3.35,89.39,68.25,10.44,11.03
2020-08-22 13:00:00,Critical,1,0.9990322580645161,2,1,5.08,58.26,130.22,3.19,90.19,72.22,10.77,9.85
2020-08-22 14:00:00,Failure,1,1.0,3,1,6.15,58.99,123.09,3.28,90.48,68.73,10.41,9.91
2020-08-22 15:00:00,Failure,1,1.0,3,1,6.16,57.54,121.93,3.05,87.65,68.37,10.87,9.61
2020-08-22 16:00:00,Failure,1,1.0,3,1,5.29,60.86,128.71,3.08,88.57,68.32,10.64,9.74
2020-08-22 17:00:00,Failure,1,1.0,3,1,5.86,58.15,124.58,3.13,84.97,67.22,10.68,10.02
2020-08-22 20:00:00,Maintenance,0,0.009230769230769232,4,0,2.46,60.21,123.66,3.03,86.27,80.42,11.22,14.89
2020-08-22 23:00:00,Maintenance,0,0.019230769230769232,4,0,2.04,61.26,126.24,3.24,89.24,81.29,10.73,14.92
2020-08-23 02:00:00,Maintenance,0,0.01974683544303797,4,0,1.69,58.5,127.24,3.12,89.6,80.88,9.88,14.88
2020-08-23 05:00:00,Maintenance,0,0.02,4,0,2.95,62.73,127.28,3.04,90.03,81.81,10.26,14.87
2020-08-23 08:00:00,Maintenance,0,0.03833333333333334,4,0,2.75,62.43,127.74,3.14,88.69,81.46,11.2,14.95
2020-08-23 11:00:00,Maintenance,0,0.017333333333333333,4,0,2.71,61.93,129.01,3.12,87.34,79.05,10.73,14.77
2020-08-23 14:00:00,Maintenance,0,0.04803225806451612,4,0,2.52,60.63,128.28,3.12,89.31,81.22,10.37,14.9
2020-08-23 17:00:00,Maintenance,0,0.0,4,0,2.32,60.48,123.86,2.99,89.29,80.9,10.57,14.85
2020-08-23 20:00:00,Maintenance,0,0.009000000000000001,4,0,2.31,60.56,126.04,3.17,87.1,79.11,10.58,15.07
2020-08-23 23:00:00,Maintenance,0,0.0,4,0,2.59,60.34,127.29,3.13,90.49,81.32,10.21,14.86
2020-08-24 02:00:00,Maintenance,0,0.0,4,0,2.17,61.51,125.27,3.23,89.55,80.64,10.94,15.09
2020-08-24 05:00:00,Maintenance,0,0.005454545454545454,4,0,1.83,62.27,127.6,3.23,87.52,79.49,11.17,14.66
2020-08-24 08:00:00,Maintenance,0,0.0,4,0,2.33,61.32,127.37,3.17,89.27,81.85,10.57,14.94
2020-08-24 11:00:00,Maintenance,0,0.005454545454545454,4,0,2.2,62.04,128.93,3.1,87.66,81.89,10.71,14.78
2020-08-24 14:00:00,Maintenance,0,0.005454545454545454,4,0,1.95,60.85,129.48,3.17,88.67,80.01,10.74,15.11
2020-08-24 17:00:00,Maintenance,0,0.0,4,0,2.07,60.24,124.22,3.1,86.83,80.3,10.48,14.92
2020-08-24 20:00:00,Maintenance,0,0.0,4,0,2.4,61.64,122.94,3.09,89.22,81.53,10.42,14.95
2020-08-24 23:00:00,Maintenance,0,0.0,4,0,2.49,60.48,129.1,2.99,89.69,80.87,10.5,15.04
2020-08-25 02:00:00,Maintenance,0,0.0,4,0,2.13,60.97,126.2,3.14,88.98,81.19,10.74,14.71
2020-08-25 05:00:00,Maintenance,0,0.0,4,0,2.41,61.73,127.76,3.07,88.7,81.69,10.46,14.98
2020-08-25 08:00:00,Maintenance,0,0.0,4,0,2.27,59.48,128.33,3.05,85.57,81.83,10.64,14.85
2020-08-25 11:00:00,Maintenance,0,0.0,4,0,2.11,60.78,127.05,3.2,85.74,80.94,10.88,15.34
2020-08-25 14:00:00,Normal,0,0.0,0,0,2.33,58.32,126.39,3.07,88.78,80.01,10.64,14.86
2020-08-25 17:00:00,Normal,0,0.0,0,0,2.24,59.44,128.04,3.13,87.26,81.86,9.95,14.86
2020-08-25 20:00:00,Normal,0,0.0,0,0,2.49,58.31,125.32,3.19,86.29,80.19,10.35,14.8
2020-08-25 23:00:00,Normal,0,0.0,0,0,2.35,60.42,130.27,3.06,87.39,81.43,10.34,15.25
2020-08-26 02:00:00,Normal,0,0.0,0,0,2.24,61.43,123.77,3.09,90.42,81.88,10.84,15.17
2020-08-26 05:00:00,Normal,0,0.0,0,0,2.66,62.54,128.45,3.13,90.22,81.68,10.69,15.09
2020-08-26 08:00:00,Normal,0,0.0,0,0,2.31,63.02,127.67,3.25,88.49,80.83,10.63,14.61
2020-08-26 11:00:00,Normal,0,0.0,0,0,2.52,63.11,127.1,3.19,88.39,81.66,10.51,15.02
2020-08-26 14:00:00,Normal,0,0.0,0,0,2.52,59.46,127.52,3.14,88.14,81.77,9.96,14.95
2020-08-26 17:00:00,Normal,0,0.0,0,0,2.24,56.07,124.92,3.19,88.71,80.31,10.56,14.78
2020-08-26 20:00:00,Normal,0,0.0,0,0,2.19,60.0,122.49,2.96,89.9,81.2,10.89,15.07
2020-08-26 23:00:00,Normal,0,0.0,0,0,2.1,61.5,125.92,3.02,88.22,79.61,10.56,15.19
2020-08-27 02:00:00,Normal,0,0.0,0,0,2.34,63.16,128.26,3.21,89.09,80.07,10.53,14.7
2020-08-27 05:00:00,Normal,0,0.0,0,0,1.91,62.29,128.85,3.27,88.09,81.56,10.46,14.85
2020-08-27 08:00:00,Normal,0,0.0,0,0,2.03,60.57,127.87,2.99,88.49,79.73,10.22,15.15
2020-08-27 11:00:00,Normal,0,0.0,0,0,2.23,61.14,128.98,3.07,87.42,80.08,10.75,15.06
2020-08-27 14:00:00,Normal,0,0.0,0,0,2.6,58.19,128.05,2.99,87.78,80.74,10.6,14.96
2020-08-27 17:00:00,Normal,0,0.0,0,0,2.62,58.36,122.15,3.12,88.17,80.02,10.16,14.81
2020-08-27 20:00:00,Normal,0,0.0,0,0,2.74,60.43,120.69,3.24,85.86,80.71,10.75,14.65
2020-08-27 23:00:00,Normal,0,0.0,0,0,2.29,60.91,124.56,3.34,88.54,81.41,10.9,15.03
2020-08-28 02:00:00,Normal,0,0.0,0,0,2.77,58.91,127.04,3.04,86.9,81.18,10.42,15.19
2020-08-28 05:00:00,Normal,0,0.0,0,0,2.67,64.84,130.44,2.87,87.08,80.53,10.66,15.03
2020-08-28 08:00:00,Normal,0,0.0,0,0,2.21,59.5,128.21,3.05,89.14,81.38,10.81,15.21
2020-08-28 11:00:00,Normal,0,0.0,0,0,2.74,59.98,129.4,3.26,87.79,81.38,10.64,14.91
2020-08-28 14:00:00,Normal,0,0.0,0,0,2.58,59.88,125.96,2.95,87.79,81.2,10.7,14.83
2020-08-28 17:00:00,Normal,0,0.013736842105263158,0,0,2.43,59.13,125.21,3.08,85.99,78.75,10.46,14.58
2020-08-28 20:00:00,Normal,0,0.0,0,0,2.3,58.74,123.52,2.95,86.59,81.05,10.21,14.72
2020-08-28 23:00:00,Normal,0,0.0,0,0,2.34,58.09,124.74,3.09,89.99,80.46,11.27,14.99
2020-08-29 02:00:00,Normal,0,0.0,0,0,2.15,61.48,129.23,3.11,85.67,80.47,10.68,14.85
2020-08-29 05:00:00,Normal,0,0.0,0,0,2.57,60.29,126.1,3.03,90.03,81.84,10.78,14.91
2020-08-29 08:00:00,Normal,0,0.0,0,0,2.61,59.97,125.22,3.05,88.64,81.21,10.83,14.82
2020-08-29 11:00:00,Normal,0,0.0,0,0,2.23,60.63,125.67,3.16,90.61,80.92,10.65,14.63
2020-08-29 14:00:00,Normal,0,0.0,0,0,2.4,59.71,128.53,3.03,87.08,81.17,10.76,14.82
2020-08-29 17:00:00,Normal,0,0.0,0,0,2.15,59.4,126.29,3.14,88.42,81.44,10.49,14.75
2020-08-29 20:00:00,Normal,0,0.0,0,0,2.74,58.61,126.29,3.04,87.75,81.45,10.92,14.92
2020-08-29 23:00:00,Normal,0,0.0,0,0,2.15,60.07,123.01,3.23,88.59,80.38,10.52,15.07
2020-08-30 02:00:00,Normal,0,0.0,0,0,2.54,59.14,126.8,2.99,91.78,81.15,11.04,14.85
2020-08-30 05:00:00,Normal,0,0.0,0,0,1.9,60.8,128.54,3.24,89.5,82.14,10.5,14.6
2020-08-30 08:00:00,Normal,0,0.0,0,0,2.09,60.36,129.11,2.95,90.59,81.53,10.5,14.95
2020-08-30 11:00:00,Normal,0,0.0,0,0,3.07,62.82,128.18,3.06,87.68,81.12,10.6,15.16
2020-08-30 14:00:00,Normal,0,0.0,0,0,2.18,57.63,126.09,2.99,89.74,80.98,10.27,14.72
2020-08-30 17:00:00,Normal,0,0.0,0,0,2.16,59.51,128.59,3.06,86.23,81.13,10.06,14.79
2020-08-30 20:00:00,Normal,0,0.0,0,0,2.28,60.49,124.55,3.12,88.53,81.17,10.62,14.7
2020-08-30 23:00:00,Normal,0,0.0,0,0,2.37,59.62,128.48,3.28,83.88,80.65,10.59,14.88
2020-08-31 02:00:00,Normal,0,0.0,0,0,2.41,58.4,126.66,3.0,88.16,82.62,10.76,14.79
2020-08-31 05:00:00,Normal,0,0.0,0,0,2.63,63.63,128.56,3.04,88.05,80.91,11.18,14.86
2020-08-31 08:00:00,Normal,0,0.0,0,0,3.01,61.82,127.35,3.18,87.57,81.25,10.85,15.15
2020-08-31 11:00:00,Normal,0,0.0,0,0,2.0,60.1,130.75,3.18,88.09,81.32,10.04,14.98
2020-08-31 14:00:00,Normal,0,0.0,0,0,2.13,62.27,126.56,3.22,88.58,79.27,11.48,15.18
2020-08-31 17:00:00,Normal,0,0.0,0,0,2.71,60.26,126.34,3.04,87.08,80.06,10.39,14.98
2020-08-31 20:00:00,Normal,0,0.0,0,0,2.33,60.96,125.87,3.22,86.34,81.38,10.75,15.14
2020-08-31 23:00:00,Normal,0,0.0,0,0,2.42,60.51,126.26,2.99,87.0,81.2,10.09,14.77
2020-09-01 02:00:00,Normal,0,0.0,0,0,2.74,64.4,131.45,3.12,87.94,80.54,10.61,14.67
2020-09-01 05:00:00,Normal,0,0.0,0,0,2.62,60.87,131.34,3.11,88.17,81.5,11.11,15.07
2020-09-01 08:00:00,Normal,0,0.0,0,0,2.51,60.52,125.25,3.15,88.91,82.65,10.56,15.01
2020-09-01 11:00:00,Normal,0,0.0,0,0,2.3,60.13,129.71,3.13,89.65,79.82,10.46,14.87
2020-09-01 14:00:00,Normal,0,0.0,0,0,2.33,58.72,124.57,3.02,88.02,81.56,10.41,15.03
2020-09-01 17:00:00,Normal,0,0.0,0,0,2.69,60.4,122.68,3.03,88.19,81.49,10.28,14.61
2020-09-01 20:00:00,Normal,0,0.0,0,0,2.3,57.83,122.48,3.05,87.76,79.44,10.08,14.57
2020-09-01 23:00:00,Normal,0,0.0,0,0,2.48,59.96,132.07,3.04,87.51,82.06,10.72,14.74
2020-09-02 02:00:00,Normal,0,0.0,0,0,2.4,58.09,128.54,2.92,89.7,80.42,10.9,14.93
2020-09-02 05:00:00,Normal,0,0.0,0,0,2.58,59.31,126.67,3.11,88.58,81.21,11.24,15.36
2020-09-02 08:00:00,Normal,0,0.0,0,0,1.95,59.17,126.29,3.12,89.38,80.89,10.05,14.85
2020-09-02 11:00:00,Normal,0,0.0,0,0,2.58,62.95,125.99,3.11,88.03,80.93,10.89,14.86
2020-09-02 14:00:00,Normal,0,0.0,0,0,1.97,60.7,125.85,3.13,91.39,80.49,10.73,15.17
2020-09-02 17:00:00,Normal,0,0.0,0,0,2.02,59.65,125.02,2.88,87.42,81.45,10.87,14.56
2020-09-02 20:00:00,Normal,0,0.0,0,0,1.7,54.31,131.41,3.04,90.48,80.07,10.54,15.05
2020-09-02 23:00:00,Normal,0,0.0,0,0,2.52,57.28,126.79,3.12,88.74,80.26,10.94,14.78
2020-09-03 02:00:00,Normal,0,0.0,0,0,2.71,58.5,127.24,3.11,90.11,80.77,10.64,15.09
2020-09-03 05:00:00,Normal,0,0.0,0,0,2.37,57.52,131.83,3.1,87.72,79.75,10.47,15.24
2020-09-03 08:00:00,Normal,0,0.0,0,0,2.22,61.61,127.78,3.06,88.17,80.45,11.11,15.08
2020-09-03 11:00:00,Normal,0,0.0,0,0,2.44,61.16,127.63,3.01,88.35,82.36,10.4,15.13
2020-09-03 14:00:00,Normal,0,0.0,0,0,1.69,58.1,125.29,3.43,88.84,81.43,10.79,15.09
2020-09-03 17:00:00,Normal,0,0.0,0,0,2.34,60.41,123.83,3.15,89.8,80.27,10.59,14.55
2020-09-03 20:00:00,Normal,0,0.0,0,0,2.06,59.3,123.02,3.07,86.22,80.43,10.03,14.9
2020-09-03 23:00:00,Normal,0,0.0,0,0,1.76,59.08,127.71,3.11,88.43,82.09,10.67,15.27
2020-09-04 02:00:00,Normal,0,0.0,0,0,2.3,62.66,129.16,3.1,87.79,80.74,10.4,14.54
2020-09-04 05:00:00,Normal,0,0.0,0,0,2.04,60.67,126.74,3.19,88.69,82.1,10.04,15.15
2020-09-04 08:00:00,Normal,0,0.0,0,0,2.42,61.31,131.3,3.06,88.5,82.48,11.09,14.83
2020-09-04 11:00:00,Normal,0,0.0,0,0,2.49,58.82,126.7,3.1,88.15,81.72,11.33,14.79
2020-09-04 14:00:00,Normal,0,0.0,0,0,2.37,60.29,125.31,2.97,85.04,80.99,10.59,15.14
2020-09-04 17:00:00,Normal,0,0.0,0,0,2.33,57.44,124.77,3.19,88.96,81.15,10.79,14.98
2020-09-04 20:00:00,Normal,0,0.0,0,0,2.68,63.08,125.33,3.03,87.16,80.52,10.05,15.0
2020-09-04 23:00:00,Normal,0,0.0,0,0,2.88,61.12,124.36,2.96,89.39,79.99,10.62,15.07
2020-09-05 02:00:00,Normal,0,0.0,0,0,3.09,61.56,128.62,3.18,89.57,80.01,10.85,14.56
2020-09-05 05:00:00,Normal,0,0.0,0,0,2.34,59.84,127.43,3.1,86.63,81.32,10.91,14.58
2020-09-05 08:00:00,Normal,0,0.0,0,0,2.63,59.82,127.67,3.19,87.83,81.54,10.48,14.66
2020-09-05 11:00:00,Normal,0,0.0,0,0,1.41,61.49,127.76,3.02,87.91,81.39,10.25,14.87
2020-09-05 14:00:00,Normal,0,0.0,0,0,2.33,59.3,128.01,3.15,87.09,79.64,10.84,15.06
2020-09-05 17:00:00,Normal,0,0.0,0,0,2.42,61.23,123.71,3.04,86.65,80.27,10.36,14.66
2020-09-05 20:00:00,Normal,0,0.0,0,0,2.38,60.47,123.35,2.96,87.13,80.77,10.75,14.7
2020-09-05 23:00:00,Normal,0,0.0,0,0,2.13,59.31,126.85,3.23,87.86,80.36,10.42,14.91
2020-09-06 02:00:00,Normal,0,0.0,0,0,2.34,59.18,127.53,2.97,90.94,79.67,10.75,15.05
2020-09-06 05:00:00,Normal,0,0.0,0,0,2.4,61.52,126.97,3.04,91.96,82.94,11.22,14.95
2020-09-06 08:00:00,Normal,0,0.0,0,0,2.02,60.24,124.48,3.22,88.97,81.17,11.2,14.85
2020-09-06 11:00:00,Normal,0,0.0,0,0,2.39,59.72,126.38,3.25,90.23,80.78,10.67,14.84
2020-09-06 14:00:00,Normal,0,0.01,0,0,2.25,61.06,126.7,3.15,88.86,79.23,10.74,14.3
2020-09-06 17:00:00,Normal,0,0.0,0,0,2.09,59.79,124.84,3.14,90.98,81.21,10.69,14.59
2020-09-06 20:00:00,Normal,0,0.0,0,0,1.81,59.91,126.72,3.18,85.71,80.5,10.89,14.98
2020-09-06 23:00:00,Normal,0,0.0,0,0,2.6,60.67,128.93,3.15,89.21,80.58,10.26,14.84
2020-09-07 02:00:00,Normal,0,0.0,0,0,2.1,61.87,126.52,2.96,86.74,81.17,10.4,15.1
2020-09-07 05:00:00,Normal,0,0.029500000000000002,0,0,2.33,59.82,126.85,3.11,88.96,80.81,10.98,15.16
2020-09-07 08:00:00,Normal,0,0.0,0,0,2.48,59.05,126.44,3.19,89.38,82.13,11.06,14.71
2020-09-07 11:00:00,Normal,0,0.0,0,0,2.44,60.68,126.75,3.11,88.1,81.69,10.79,14.87
2020-09-07 14:00:00,Normal,0,0.0,0,0,2.21,61.59,128.3,2.98,86.06,82.31,10.72,14.9
2020-09-07 17:00:00,Normal,0,0.0,0,0,2.38,57.51,123.51,3.15,88.47,80.29,10.59,14.36
2020-09-07 20:00:00,Normal,0,0.0,0,0,2.58,58.18,123.41,3.08,86.11,81.71,10.62,14.91
2020-09-07 23:00:00,Normal,0,0.0,0,0,2.4,58.9,127.52,2.95,88.62,80.04,10.52,15.11
2020-09-08 02:00:00,Normal,0,0.0,0,0,2.39,61.73,126.93,2.94,89.04,81.59,11.0,14.64
2020-09-08 05:00:00,Normal,0,0.0,0,0,2.47,60.85,128.66,3.19,89.85,82.0,10.55,15.06
2020-09-08 08:00:00,Normal,0,0.0,0,0,2.1,59.49,128.4,3.07,86.6,80.32,10.87,15.05
2020-09-08 11:00:00,Normal,0,0.0,0,0,2.28,61.12,125.79,3.18,90.45,80.96,10.67,15.52
2020-09-08 14:00:00,Normal,0,0.0,0,0,2.36,58.9,126.79,3.16,86.94,80.15,10.82,15.16
2020-09-08 17:00:00,Normal,0,0.0,0,0,2.57,59.48,124.95,3.1,88.51,81.29,10.9,15.13
2020-09-08 20:00:00,Normal,0,0.0,0,0,2.83,57.87,125.19,3.31,86.6,80.64,10.57,14.84
2020-09-08 23:00:00,Normal,0,0.0,0,0,2.41,56.88,128.7,3.22,87.93,79.82,11.06,14.79
2020-09-09 02:00:00,Normal,0,0.0,0,0,1.64,63.23,128.96,3.3,88.72,81.02,11.09,14.83
2020-09-09 05:00:00,Normal,0,0.0,0,0,2.14,59.23,130.61,3.37,85.0,81.95,10.98,14.76
2020-09-09 08:00:00,Normal,0,0.0,0,0,2.3,58.44,126.35,3.31,90.93,79.43,10.73,15.05
2020-09-09 11:00:00,Normal,0,0.0,0,0,2.35,59.95,125.7,3.08,88.06,81.68,10.83,14.83
2020-09-09 14:00:00,Normal,0,0.0,0,0,1.96,59.32,124.08,3.22,86.99,80.88,10.47,15.02
2020-09-09 17:00:00,Normal,0,0.0,0,0,2.23,58.38,121.69,2.95,86.44,80.72,10.45,14.97
2020-09-09 20:00:00,Normal,0,0.0,0,0,2.26,59.5,121.61,2.85,87.87,81.1,10.8,14.7
2020-09-09 23:00:00,Normal,0,0.0,0,0,2.21,57.04,124.45,3.08,89.12,80.47,10.15,14.89
2020-09-10 02:00:00,Normal,0,0.0,0,0,2.41,58.2,129.69,3.08,87.14,81.78,11.19,15.11
2020-09-10 05:00:00,Normal,0,0.0,0,0,2.56,60.17,126.84,3.06,85.34,80.81,10.45,14.83
2020-09-10 08:00:00,Normal,0,0.0,0,0,2.38,59.8,128.94,3.14,86.31,81.21,11.17,15.02
2020-09-10 11:00:00,Normal,0,0.0,0,0,2.17,58.25,128.92,3.03,90.78,80.43,10.69,14.99
2020-09-10 14:00:00,Normal,0,0.0,0,0,3.05,60.53,125.13,3.16,90.12,80.44,10.48,14.68
2020-09-10 17:00:00,Normal,0,0.0,0,0,2.28,61.37,123.97,3.06,84.97,79.73,10.51,15.23
2020-09-10 20:00:00,Normal,0,0.0,0,0,2.58,58.76,125.96,2.99,86.53,81.08,10.49,14.98
2020-09-10 23:00:00,Normal,0,0.0,0,0,2.13,58.47,125.71,3.28,89.5,80.31,10.82,15.33
2020-09-11 02:00:00,Normal,0,0.0,0,0,2.04,60.15,127.02,2.97,87.52,81.77,10.74,14.76
2020-09-11 05:00:00,Normal,0,0.0,0,0,2.36,59.95,128.39,3.19,86.38,81.13,10.79,14.96
2020-09-11 08:00:00,Normal,0,0.0,0,0,2.23,60.01,131.51,3.0,92.87,81.36,10.44,14.62
2020-09-11 11:00:00,Normal,0,0.0,0,0,2.52,57.24,124.72,2.9,89.9,80.58,10.39,15.01
2020-09-11 14:00:00,Normal,0,0.0,0,0,2.49,61.69,125.17,3.05,87.42,82.83,10.88,15.22
2020-09-11 17:00:00,Normal,0,0.0,0,0,2.06,52.71,124.87,3.23,87.87,81.19,10.26,14.8
2020-09-11 20:00:00,Normal,0,0.0,0,0,2.28,60.99,129.08,3.17,87.51,80.99,10.78,14.74
2020-09-11 23:00:00,Normal,0,0.0,0,0,2.17,58.83,123.7,3.17,86.59,81.95,10.49,14.97
2020-09-12 02:00:00,Normal,0,0.0,0,0,2.25,59.13,129.27,3.11,85.22,81.0,10.44,14.95
2020-09-12 05:00:00,Normal,0,0.0,0,0,2.74,63.16,127.76,3.23,89.56,80.99,10.48,14.86
2020-09-12 08:00:00,Normal,0,0.0,0,0,2.64,63.17,129.06,3.07,90.11,81.4,10.46,14.53
2020-09-12 11:00:00,Normal,0,0.0,0,0,2.73,62.03,127.24,3.09,88.39,80.16,10.48,15.05
2020-09-12 14:00:00,Normal,0,0.0,0,0,2.26,60.9,128.19,3.1,88.57,81.17,10.33,15.16
2020-09-12 17:00:00,Normal,0,0.0,0,0,2.35,58.38,125.01,3.06,89.32,80.44,10.35,14.66
2020-09-12 20:00:00,Normal,0,0.0,0,0,2.25,59.01,124.89,3.16,87.7,79.62,10.39,14.79
2020-09-12 23:00:00,Normal,0,0.0,0,0,2.3,60.6,124.17,3.17,90.59,79.73,10.8,15.03
2020-09-13 02:00:00,Normal,0,0.0,0,0,2.1,61.6,129.09,3.2,90.89,81.42,10.69,15.2
2020-09-13 05:00:00,Normal,0,0.0,0,0,2.49,61.33,130.88,2.99,83.5,81.18,10.79,14.77
2020-09-13 08:00:00,Normal,0,0.0,0,0,2.62,60.26,126.0,3.21,87.44,80.05,10.47,14.8
2020-09-13 11:00:00,Normal,0,0.0,0,0,1.93,61.51,125.46,3.18,90.92,82.84,10.78,14.72
2020-09-13 14:00:00,Normal,0,0.0,0,0,2.4,58.04,124.7,3.08,85.28,81.18,10.59,14.97
2020-09-13 17:00:00,Normal,0,0.0,0,0,2.19,56.96,120.72,2.93,86.07,80.31,10.78,14.76
2020-09-13 20:00:00,Normal,0,0.0,0,0,2.32,58.13,123.0,2.91,86.55,81.39,11.0,14.82
2020-09-13 23:00:00,Normal,0,0.0,0,0,2.75,61.38,127.42,3.12,88.83,80.82,10.54,15.13
2020-09-14 02:00:00,Normal,0,0.0,0,0,2.68,58.38,123.83,3.22,86.26,80.99,10.4,15.28
2020-09-14 05:00:00,Normal,0,0.0,0,0,2.27,62.43,125.86,3.16,90.61,80.75,10.32,14.8
2020-09-14 08:00:00,Normal,0,0.0,0,0,1.72,63.54,127.26,3.09,88.92,82.66,10.65,15.07
2020-09-14 11:00:00,Normal,0,0.0,0,0,2.58,64.34,127.64,3.05,89.0,80.61,10.9,14.65
2020-09-14 14:00:00,Normal,0,0.0,0,0,2.65,60.17,124.76,3.1,89.05,80.31,10.05,14.87
2020-09-14 17:00:00,Normal,0,0.0,0,0,2.0,58.61,125.4,3.11,88.47,79.64,10.29,15.02
2020-09-14 20:00:00,Normal,0,0.0,0,0,2.04,59.95,120.72,3.15,87.57,80.74,10.52,14.85
2020-09-14 23:00:00,Normal,0,0.0,0,0,2.2,57.85,127.95,2.98,88.6,81.06,10.27,15.07
2020-09-15 02:00:00,Normal,0,0.0,0,0,2.13,60.91,126.25,3.22,88.98,81.94,9.85,14.85
2020-09-15 05:00:00,Normal,0,0.0,0,0,2.31,60.91,126.15,2.97,89.61,81.15,10.57,15.1
2020-09-15 08:00:00,Normal,0,0.0,0,0,2.37,61.65,127.05,2.94,87.18,80.57,10.53,14.68
2020-09-15 11:00:00,Normal,0,0.0,0,0,2.62,60.73,125.65,3.19,89.38,81.3,11.2,15.01
2020-09-15 14:00:00,Normal,0,0.0,0,0,1.89,61.87,126.44,3.03,87.17,80.63,10.44,15.01
2020-09-15 17:00:00,Normal,0,0.0,0,0,1.97,58.97,125.37,3.21,88.7,82.18,10.32,14.79
2020-09-15 20:00:00,Normal,0,0.0,0,0,1.9,60.37,121.79,3.09,86.2,80.27,10.38,14.83
2020-09-15 23:00:00,Normal,0,0.0,0,0,2.4,57.96,129.71,3.1,87.14,81.2,10.09,15.08
2020-09-16 02:00:00,Normal,0,0.0,0,0,2.11,60.14,131.71,2.94,86.07,81.46,10.58,15.04
2020-09-16 05:00:00,Normal,0,0.0,0,0,2.36,60.6,128.58,3.22,88.48,81.59,10.7,15.21
2020-09-16 08:00:00,Normal,0,0.0,0,0,2.33,63.08,127.82,3.06,88.62,82.28,10.85,14.73
2020-09-16 11:00:00,Normal,0,0.0,0,0,2.64,58.34,122.94,2.94,89.83,81.19,10.76,14.73
2020-09-16 14:00:00,Normal,0,0.0,0,0,2.17,59.72,123.29,2.94,90.68,80.82,10.65,15.0
2020-09-16 17:00:00,Normal,0,0.0,0,0,2.02,61.29,123.17,2.92,88.47,81.45,9.77,14.93
2020-09-16 20:00:00,Normal,0,0.0,0,0,2.22,58.99,122.17,3.27,85.94,81.38,10.34,15.0
2020-09-16 23:00:00,Normal,0,0.0,0,0,2.69,60.32,126.89,3.08,88.49,80.17,10.69,15.08
2020-09-17 02:00:00,Normal,0,0.0,0,0,1.92,59.35,123.61,2.97,88.37,81.05,11.06,14.51
2020-09-17 05:00:00,Normal,0,0.0,0,0,2.16,60.09,128.6,3.08,90.04,81.69,10.86,15.01
2020-09-17 08:00:00,Normal,0,0.0,0,0,2.04,58.82,128.52,3.34,89.19,81.96,10.19,14.58
2020-09-17 11:00:00,Normal,0,0.0,0,0,2.45,58.88,126.91,3.1,89.38,80.99,10.53,15.27
2020-09-17 14:00:00,Normal,0,0.0,0,0,2.15,59.89,130.14,3.18,86.03,80.4,10.44,14.92
2020-09-17 17:00:00,Normal,0,0.0,0,0,1.92,59.46,122.22,3.36,88.62,79.87,10.11,15.2
2020-09-17 20:00:00,Normal,0,0.0,0,0,2.08,60.37,124.96,3.12,86.1,81.35,10.95,14.86
2020-09-17 23:00:00,Normal,0,0.0,0,0,1.83,57.41,127.03,3.13,85.94,80.89,10.68,14.77
2020-09-18 02:00:00,Normal,0,0.0,0,0,2.28,62.93,127.63,3.0,89.68,80.31,10.68,14.93
2020-09-18 05:00:00,Normal,0,0.0,0,0,2.26,62.02,127.57,3.2,88.73,81.6,10.85,15.13
2020-09-18 08:00:00,Normal,0,0.0,0,0,2.88,62.4,124.18,3.16,90.77,80.67,10.67,14.98
2020-09-18 11:00:00,Normal,0,0.0,0,0,2.31,60.13,126.72,3.02,86.65,80.22,10.66,15.01
2020-09-18 14:00:00,Normal,0,0.0,0,0,2.72,58.88,123.81,3.03,86.96,80.54,10.2,14.44
2020-09-18 17:00:00,Normal,0,0.0,0,0,2.07,62.46,127.42,3.16,86.35,80.98,10.57,14.74
2020-09-18 20:00:00,Normal,0,0.0,0,0,2.3,58.31,123.86,3.17,86.41,79.79,10.34,14.83
2020-09-18 23:00:00,Normal,0,0.0,0,0,2.18,60.55,125.69,3.17,90.35,81.15,10.79,15.19
2020-09-19 02:00:00,Normal,0,0.0,0,0,2.9,58.08,126.33,3.21,90.45,80.82,10.58,14.89
2020-09-19 05:00:00,Normal,0,0.0,0,0,2.33,60.19,127.44,3.07,91.53,82.51,10.83,15.02
2020-09-19 08:00:00,Normal,0,0.0,0,0,2.45,60.89,125.66,3.16,89.97,80.06,10.41,15.3
2020-09-19 11:00:00,Normal,0,0.0,0,0,2.38,59.7,127.16,3.16,87.35,80.58,10.46,15.08
2020-09-19 14:00:00,Normal,0,0.0,0,0,2.24,59.04,125.19,3.03,88.43,79.74,10.84,14.86
2020-09-19 17:00:00,Normal,0,0.0,0,0,2.15,60.13,127.82,3.27,85.93,80.35,10.8,15.22
2020-09-19 20:00:00,Normal,0,0.0,0,0,2.65,61.17,124.62,3.17,87.59,80.75,10.5,14.87
2020-09-19 23:00:00,Normal,0,0.0,0,0,1.97,60.45,125.12,2.98,88.24,81.35,10.94,14.6
2020-09-20 02:00:00,Normal,0,0.008936170212765958,0,0,3.14,60.78,121.34,3.2,88.28,82.3,10.99,14.81
